Patent_code,ID1,ID2,ID3,ID4,ID5,ID6,ID7
B32B7/02,C14434,C15357,C12181,C12182,C192825,,
B32B7/022,C14434,C15357,C9964,,,,
B32B7/023,C14434,C15357,C11279,,,,
B32B7/025,C14434,C15357,,,,,
B32B7/027,C14434,C15357,C15920,,,,
B32B7/028,C14434,C15357,C14522,C7726,,,
B32B7/03,C14434,C15357,,,,,
B32B7/035,C14434,C15357,C6249,C15344,,,
B32B7/04,C14434,C15357,,,,,
B32B7/05,C14434,C15357,,,,,
B32B7/06,C14434,C15357,C14364,,,,
B32B7/08,C14434,C15357,,,,,
B32B7/09,C14434,C15357,,,,,
B32B7/10,C14434,C15357,,,,,
B32B7/12,C14434,C15357,C488,C487,,,
B32B7/14,C14434,C15357,,,,,
B32B9/00,C14434,C15357,,,,,
B32B9/02,C14434,C15357,,,,,
B32B9/04,C14434,C15357,,,,,
B32B9/06,C14434,C15357,C11587,C3019,,,
B32B11/00,C14434,C15357,,,,,
B32B11/02,C14434,C15357,C6211,,,,
B32B11/04,C14434,C15357,,,,,
B32B11/06,C14434,C15357,C11587,C3019,,,
B32B11/08,C14434,C15357,C10094,,,,
B32B11/10,C14434,C15357,,,,,
B32B11/12,C14434,C15357,C11646,,,,
B32B13/00,C14434,C15357,,,,,
B32B13/02,C14434,C15357,,,,,
B32B13/04,C14434,C15357,,,,,
B32B13/06,C14434,C15357,C10094,,,,
B32B13/08,C14434,C15357,C11587,C3019,,,
B32B13/10,C14434,C15357,C17180,C2237,,,
B32B13/12,C14434,C15357,C13515,,,,
B32B13/14,C14434,C15357,,,,,
B32B15/00,C14434,C15357,C10094,,,,
B32B15/01,C14434,C15357,C10094,,,,
B32B15/02,C14434,C15357,C10094,,,,
B32B15/04,C14434,C15357,C10094,,,,
B32B15/06,C14434,C15357,C13822,,,,
B32B15/08,C14434,C15357,C13515,,,,
B32B15/082,C14434,C15357,C13515,,,,
B32B15/085,C14434,C15357,C12549,,,,
B32B15/088,C14434,C15357,C12484,,,,
B32B15/09,C14434,C15357,C12507,,,,
B32B15/092,C14434,C15357,C13515,,,,
B32B15/095,C14434,C15357,C12579,,,,
B32B15/098,C14434,C15357,C13515,C703,,,
B32B15/10,C14434,C15357,C17180,,,,
B32B15/12,C14434,C15357,C11587,C3019,,,
B32B15/14,C14434,C15357,,,,,
B32B15/16,C14434,C15357,C11646,,,,
B32B15/18,C14434,C15357,C10094,,,,
B32B15/20,C14434,C15357,C10094,,,,
B32B17/00,C14434,C15357,C7102,,,,
B32B17/02,C14434,C15357,,,,,
B32B17/04,C14434,C15357,C12382,,,,
B32B17/06,C14434,C15357,C7102,,,,
B32B17/08,C14434,C15357,C12382,C3246,,,
B32B17/10,C14434,C15357,C13515,,,,
B32B17/12,C14434,C15357,,,,,
B32B18/00,C14434,C15357,C3282,,,,
B32B19/00,C14434,C15357,C10356,,,,
B32B19/02,C14434,C15357,C12382,,,,
B32B19/04,C14434,C15357,,,,,
B32B19/06,C14434,C15357,,,,,
B32B19/08,C14434,C15357,C1385,,,,
B32B21/00,C14434,C15357,C17180,,,,
B32B21/02,C14434,C15357,C11646,,,,
B32B21/04,C14434,C15357,C17180,,,,
B32B21/06,C14434,C15357,C11587,C3019,,,
B32B21/08,C14434,C15357,C13515,,,,
B32B21/10,C14434,C15357,,,,,
B32B21/12,C14434,C15357,C11646,,,,
B32B21/13,C14434,C15357,C17180,,,,
B32B21/14,C14434,C15357,C17180,C2237,,,
B32B23/00,C14434,C15357,,,,,
B32B23/02,C14434,C15357,,,,,
B32B23/04,C14434,C15357,,,,,
B32B23/06,C14434,C15357,C11587,C3019,,,
B32B23/08,C14434,C15357,C13515,,,,
B32B23/10,C14434,C15357,,,,,
B32B23/12,C14434,C15357,C11646,,,,
B32B23/14,C14434,C15357,,,,,
B32B23/16,C14434,C15357,C10396,,,,
B32B23/18,C14434,C15357,C6243,,,,
B32B23/20,C14434,C15357,C6243,C5879,,,
B32B23/22,C14434,C15357,C6243,C5891,,,
B32B25/00,C14434,C15357,C6243,C13822,,,
B32B25/02,C14434,C15357,C6243,,,,
B32B25/04,C14434,C15357,C6243,C13822,,,
B32B25/06,C14434,C15357,C6243,C11587,C3019,,
B32B25/08,C14434,C15357,C6243,C13515,,,
B32B25/10,C14434,C15357,C6243,,,,
B32B25/12,C14434,C15357,C6243,C13822,,,
B32B25/14,C14434,C15357,C6243,C13822,,,
B32B25/16,C14434,C15357,C6243,,,,
B32B25/18,C14434,C15357,C6243,C13822,,,
B32B25/20,C14434,C15357,C6243,C159163,C13822,,
B32B27/00,C14434,C15357,C6243,C13515,,,
B32B27/02,C14434,C15357,C6243,,,,
B32B27/04,C14434,C15357,C6243,C487,,,
B32B27/06,C14434,C15357,C6243,,,,
B32B27/08,C14434,C15357,C6243,C13515,,,
B32B27/10,C14434,C15357,C6243,C11587,C3019,,
B32B27/12,C14434,C15357,C6243,,,,
B32B27/14,C14434,C15357,C6243,C11646,,,
B32B27/16,C14434,C15357,C6243,C12791,,,
B32B27/18,C14434,C15357,C6243,C474,,,
B32B27/20,C14434,C15357,C6243,C474,,,
B32B27/22,C14434,C15357,C6243,C12381,,,
B32B27/24,C14434,C15357,C6243,C15593,C14822,,
B32B27/26,C14434,C15357,C6243,C4564,,,
B32B27/28,C14434,C15357,C6243,C12541,C13515,,
B32B27/30,C14434,C15357,C6243,C13515,,,
B32B27/32,C14434,C15357,C6243,C12549,,,
B32B27/34,C14434,C15357,C6243,C12484,,,
B32B27/36,C14434,C15357,C6243,C12507,,,
B32B27/38,C14434,C15357,C6243,C13515,,,
B32B27/40,C14434,C15357,C6243,C12579,,,
B32B27/42,C14434,C15357,C6243,C13515,C703,,
B32B29/00,C14434,C15357,C6243,C11587,C3019,,
B32B29/02,C14434,C15357,C6243,,,,
B32B29/04,C14434,C15357,C6243,C11646,,,
B32B29/06,C14434,C15357,C6243,C12791,,,
B32B29/08,C14434,C15357,C6243,C11587,C3019,,
B32B33/00,C14434,C15357,C6243,C3879,C12181,,
B32B37/00,C12794,C9121,,,,,
B32B37/02,C12794,C9121,,,,,
B32B37/04,C12794,C9121,C10012,,,,
B32B37/06,C12794,C9121,C7726,,,,
B32B37/08,C12794,C9121,C4198,,,,
B32B37/10,C12794,C9121,C12741,,,,
B32B37/12,C12794,C9121,C488,,,,
B32B37/14,C12794,C9121,,,,,
B32B37/15,C12794,C9121,C15090,,,,
B32B37/16,C12794,C9121,,,,,
B32B37/18,C12794,C9121,,,,,
B32B37/20,C12794,C9121,,,,,
B32B37/22,C12794,C9121,,,,,
B32B37/24,C12794,C9121,,,,,
B32B37/26,C12794,C9121,,,,,
B32B37/28,C12794,C9121,C14434,,,,
B32B37/30,C12794,C9121,,,,,
B32B38/00,C12791,C9121,,,,,
B32B38/04,C4588,C9121,,,,,
B32B38/06,C4853,C9121,,,,,
B32B38/08,C12791,C9121,,,,,
B32B38/10,C12791,C9121,,,,,
B32B38/12,C12791,C9121,,,,,
B32B38/14,C12770,C9121,,,,,
B32B38/16,C12791,C9121,,,,,
B32B38/18,C7650,C9121,,,,,
B32B39/00,C12794,C9121,,,,,
B32B41/00,C4175,C9121,C12791,,,,
B32B41/02,C4175,C9121,C12791,C13927,,,
B32B43/00,C12794,C15357,,,,,
B65B1/00,C11475,C14809,C4164,,,,
B65B1/02,C11475,C14809,C5828,C4164,,,
B65B1/04,C6246,C14809,C4164,,,,
B65B1/06,C6246,C14809,C4164,C7420,,,
B65B1/08,C6246,C14809,C4164,C16813,,,
B65B1/10,C6246,C14809,C4164,,,,
B65B1/12,C6246,C14809,C4164,,,,
B65B1/14,C6246,C14809,C4164,C3270,,,
B65B1/16,C6246,C14809,C4164,C12434,,,
B65B1/18,C6246,C14809,C1718,C16710,,,
B65B1/20,C6246,C14809,,,,,
B65B1/22,C6246,C14809,C4164,C16813,,,
B65B1/24,C6246,C14809,C4164,C4071,,,
B65B1/26,C6246,C14809,C4164,,,,
B65B1/28,C6245,C14809,C4164,C623,C5424,,
B65B1/30,C6246,C14809,C13188,,,,
B65B1/32,C6246,C14809,C17019,C17020,C13188,,
B65B1/34,C6246,C14809,C17019,C17020,C13188,,
B65B1/36,C6246,C14809,C13188,,,,
B65B1/38,C6246,C14809,C13188,,,,
B65B1/40,C6246,C14809,C13188,,,,
B65B1/42,C6246,C14809,C13188,,,,
B65B1/44,C6246,C14809,C4928,C13188,,,
B65B1/46,C17019,C17020,C4164,C6246,C13188,,
B65B1/48,C6246,C14809,C13188,,,,
B65B3/00,C11475,C188709,C4164,,,,
B65B3/02,C11475,C188709,C5828,C4164,,,
B65B3/04,C6246,C188709,C4164,,,,
B65B3/06,C6246,C188709,C4164,C7420,,,
B65B3/08,C6246,C188709,C4164,,,,
B65B3/10,C6246,C188709,C4164,C12742,,,
B65B3/12,C6246,C188709,C4164,,,,
B65B3/14,C6246,C188709,C4164,,,,
B65B3/16,C6246,C188709,C16493,,,,
B65B3/17,C6246,C188709,C1718,C16710,,,
B65B3/18,C6245,C188709,C4164,C623,,,
B65B3/22,C6245,C6470,C9463,,,,
B65B3/24,C6245,C188709,C4164,,,,
B65B3/26,C6246,C188709,C13188,,,,
B65B3/28,C6245,C188709,C17019,C17020,C13188,,
B65B3/30,C6246,C188709,C13188,,,,
B65B3/32,C6246,C188709,C13188,,,,
B65B3/34,C6246,C188709,C13188,,,,
B65B3/36,C6246,C188709,C13188,,,,
B65B5/00,C11475,C4164,,,,,
B65B5/02,C11475,C5828,C4164,,,,
B65B5/04,C11475,,,,,,
B65B5/06,C11475,,,,,,
B65B5/08,C11475,,,,,,
B65B5/10,C6245,C4164,,,,,
B65B5/12,C6245,C4164,C14434,C14615,,,
B65B7/00,C6245,C4164,C14301,,,,
B65B7/01,C14301,C5828,C3841,,,,
B65B7/02,C14301,C4164,C4874,,,,
B65B7/04,C14301,C4164,C4874,,,,
B65B7/06,C14301,C4164,C4874,,,,
B65B7/08,C14301,C4164,C4874,,,,
B65B7/10,C14301,C4164,C4874,,,,
B65B7/12,C14301,C4164,C4874,,,,
B65B7/14,C14301,C16493,,,,,
B65B7/16,C14301,C4164,C13706,,,,
B65B7/18,C14301,C4164,C13706,,,,
B65B7/20,C14301,C4164,C13706,,,,
B65B7/22,C14301,C4164,C13706,,,,
B65B7/24,C14301,C4164,C13706,C3841,,,
B65B7/26,C14301,C4164,C13706,C9326,,,
B65B7/28,C14301,C4164,C13706,C3841,,,
B65B9/00,C11475,C6387,C11481,,,,
B65B9/02,C11475,C6387,C11481,,,,
B65B9/04,C11475,C6387,C11481,,,,
B65B9/06,C11475,C6387,C11481,,,,
B65B9/067,C11475,C6387,C11481,,,,
B65B9/073,C11475,C6387,C11481,,,,
B65B9/08,C11475,C6387,C11481,C6245,C14301,,
B65B9/087,C11475,C6387,C11481,C6245,C14301,,
B65B9/093,C11475,C6387,C11481,C6245,C14301,,
B65B9/10,C11475,C6387,C11481,C6246,,,
B65B9/12,C11475,C6387,C14301,,,,
B65B9/13,C11475,C6387,C11481,C11481,C6246,,
B65B9/14,C11475,C11481,C15344,C5828,,,
B65B9/15,C11475,C6387,C11481,C6246,C15241,,
B65B9/18,C11475,C11481,C5828,C15241,,,
B65B9/20,C11475,C6387,C11481,C6246,C14435,,
B65B9/207,C11475,C6387,C11481,C6246,C14435,,
B65B9/213,C11475,C6387,C11481,C6246,C14435,,
B65B9/22,C11475,C6387,C11481,C6246,C14435,,
B65B9/24,C11475,C6387,C11481,C6246,C6054,,
B65B11/00,C17202,C11481,,,,,
B65B11/02,C17202,C11481,,,,,
B65B11/04,C17202,C11481,,,,,
B65B11/06,C17202,C11481,C4181,,,,
B65B11/08,C17202,C11481,C4181,,,,
B65B11/10,C17202,C11481,C4181,,,,
B65B11/12,C17202,C11481,C4181,C14301,,,
B65B11/14,C17202,C11481,C4181,C14301,,,
B65B11/16,C17202,C11481,C4181,C14301,,,
B65B11/18,C17202,C11481,C4181,,,,
B65B11/20,C17202,C11481,C4181,,,,
B65B11/22,C17202,C11481,C4181,C14301,,,
B65B11/24,C17202,C11481,C4181,C14301,,,
B65B11/26,C17202,C11481,C4181,C14301,,,
B65B11/28,C17202,C11481,C4181,,,,
B65B11/30,C17202,C11481,C4181,,,,
B65B11/32,C17202,C11481,C4181,C14301,,,
B65B11/34,C17202,C11481,C4181,C14301,,,
B65B11/36,C17202,C11481,C4181,C14301,,,
B65B11/38,C17202,C11481,C4181,,,,
B65B11/40,C17202,C11481,C4181,,,,
B65B11/42,C17202,C11481,C4181,C14301,,,
B65B11/44,C17202,C11481,C4181,C14301,,,
B65B11/46,C17202,C11481,C4181,C14301,,,
B65B11/48,C17202,C11481,,C14301,,,
B65B11/50,C17202,C11481,,C14301,,,
B65B11/52,C193014,C12379,C11481,,,,
B65B11/54,C17202,C11481,C14301,,,,
B65B11/56,C17202,C11481,C15544,,,,
B65B11/58,C17202,C11481,,,,,
B65B13/00,C11475,,,,,,
B65B13/02,C11475,C11481,,,,,
B65B13/04,C11475,C11481,C5828,,,,
B65B13/06,C11475,C11481,C5828,,,,
B65B13/08,C11475,C11481,C5828,,,,
B65B13/10,C11475,C11481,C5828,,,,
B65B13/12,C11475,C11481,C5828,,,,
B65B13/14,C11475,C11481,C5828,,,,
B65B13/16,C11475,C11481,C5828,C4588,,,
B65B13/18,C11475,C5828,,,,,
B65B13/20,C11475,C5828,C4071,,,,
B65B13/22,C11475,C5828,C11481,,,,
B65B13/24,C11475,C5828,C11481,,,,
B65B13/26,C11475,C5828,C11481,,,,
B65B13/28,C11475,C5828,C11481,,,,
B65B13/30,C11475,C5828,C11481,,,,
B65B13/32,C11475,C5828,C11481,,,,
B65B13/34,C11475,C5828,C11481,C3841,,,
B65B15/00,C11475,C3060,,,,,
B65B15/02,C11475,C3019,C3060,,,,
B65B15/04,C11475,C11481,C3060,,,,
B65B17/00,C11475,C5828,,,,,
B65B17/02,C11475,C10613,C15241,C16299,C7650,,
B65B19/00,C11475,C14434,C281,C12742,,,
B65B19/02,C11475,,,,,,
B65B19/04,C11475,C7650,,,,,
B65B19/06,C11475,C7650,,,,,
B65B19/08,C11475,C7650,,,,,
B65B19/10,C11475,C7650,,,,,
B65B19/12,C6245,C4164,,,,,
B65B19/14,C6245,C2335,,,,,
B65B19/16,C6245,C2335,,,,,
B65B19/18,C6245,C4164,,,,,
B65B19/20,C6245,C2335,C9326,,,,
B65B19/22,C17202,C11481,C4164,,,,
B65B19/24,C11475,C11481,C4164,C5828,,,
B65B19/26,C11475,C5828,,,,,
B65B19/28,C11475,C5828,C4175,,,,
B65B19/30,C11475,C5828,C4175,C13188,,,
B65B19/32,C11475,C5828,C4175,C13188,,,
B65B19/34,C11475,C14434,,,,,
B65B21/00,C11475,C2311,,,,,
B65B21/02,C11475,C2311,,,,,
B65B21/04,C11475,C2311,C7650,,,,
B65B21/06,C11475,C2311,C7650,,,,
B65B21/08,C11475,C2311,,,,,
B65B21/10,C11475,C2311,C7420,,,,
B65B21/12,C11475,C2311,C5828,,,,
B65B21/14,C11475,C2311,,,,,
B65B21/16,C11475,C2311,C7420,,,,
B65B21/18,C11475,C2311,C5828,,,,
B65B21/20,C11475,C2311,C5828,,,,
B65B21/22,C11475,C2311,,,,,
B65B21/24,C17202,C2311,C11481,,,,
B65B21/26,C17202,C2311,C11481,,,,
B65B23/00,C11475,C6596,,,,,
B65B23/02,C11475,C5513,,,,,
B65B23/04,C11475,C5513,C4164,,,,
B65B23/06,C11475,C5513,C4164,C7650,,,
B65B23/08,C11475,C5513,C4164,C5828,C7650,,
B65B23/10,C11475,C2120,,,,,
B65B23/12,C11475,C2120,C7650,,,,
B65B23/14,C11475,C2120,C7650,,,,
B65B23/16,C6245,C2120,C4164,,,,
B65B23/18,C17202,C2120,,,,,
B65B23/20,C11475,,,,,,
B65B23/22,C11475,C7105,C5828,,,,
B65B25/00,C11475,,,,,,
B65B25/02,C11475,C4432,,,,,
B65B25/04,C11475,C12358,,,,,
B65B25/06,C11475,C14645,C14434,C6557,C12379,,
B65B25/08,C11475,C14645,C14434,C6557,C12379,C11481,
B65B25/10,C11475,C14434,C6557,C12379,C11490,,
B65B25/12,C11475,C14434,C6557,C12379,C4164,,
B65B25/14,C11475,C11587,,,,,
B65B25/16,C11475,C1734,,,,,
B65B25/18,C17202,C2376,C14645,,,,
B65B25/22,C11475,C6557,C4190,C11490,,,
B65B27/00,C11475,C11481,,,,,
B65B27/02,C11475,C11481,,,,,
B65B27/04,C11475,C11481,C4164,,,,
B65B27/06,C11475,C11481,,,,,
B65B27/08,C11475,C11587,,,,,
B65B27/10,C11475,C14434,C11481,,,,
B65B27/12,C11475,C11481,C4069,,,,
B65B29/00,C11475,,,,,,
B65B29/02,C11475,C11490,C8331,,,,
B65B29/04,C11475,C15751,,,,,
B65B29/06,C11475,C8332,C11490,C10383,C5228,,
B65B29/08,C11475,C6557,C11490,C4190,,,
B65B29/10,C11475,C10383,C11490,,,,
B65B31/00,C11475,C1505,C6916,,,,
B65B31/02,C6245,C4164,C1505,C6916,,,
B65B31/04,C11475,C4164,C5828,C6916,C6245,,
B65B31/06,C11475,C4164,C5828,C6916,C6245,C14301,
B65B31/08,C11475,C4164,C5828,C6916,C6245,,
B65B31/10,C538,C191993,C14809,,,,
B65B33/00,C11475,C3878,C3879,,,,
B65B33/02,C11475,C3878,C3879,C14615,,,
B65B33/04,C11475,C3878,C3879,C14615,,,
B65B33/06,C11475,C3878,C3879,C14615,C11481,,
B65B35/00,C11475,C7650,,,,,
B65B35/02,C11475,C5828,,,,,
B65B35/04,C11475,C5828,C15241,,,,
B65B35/06,C11475,C14364,,,,,
B65B35/08,C11475,C14364,C4183,,,,
B65B35/10,C11475,C4181,,,,,
B65B35/12,C11475,C4181,C7420,,,,
B65B35/14,C11475,C4181,C16813,C5828,,,
B65B35/16,C11475,C4181,,,,,
B65B35/18,C11475,C4181,,,,,
B65B35/20,C11475,C4181,,,,,
B65B35/22,C11475,C4181,,,,,
B65B35/24,C11475,C4181,,,,,
B65B35/26,C11475,C4181,,,,,
B65B35/28,C11475,C12434,C4181,,,,
B65B35/30,C11475,C4181,C7650,,,,
B65B35/32,C11475,C4181,C7420,C7650,,,
B65B35/34,C11475,C4181,C16813,C7650,,,
B65B35/36,C11475,C4181,,C7650,,,
B65B35/38,C11475,C4181,,C7650,,,
B65B35/40,C11475,C4181,,C7650,,,
B65B35/42,C11475,C4181,,C7650,,,
B65B35/44,C11475,C4181,,C7650,,,
B65B35/46,C11475,C4181,,C7650,,,
B65B35/48,C11475,C12434,C4181,C7650,,,
B65B35/50,C11475,C15101,,,,,
B65B35/52,C11475,C15101,,,,,
B65B35/54,C11475,C4181,,,,,
B65B35/56,C11475,C7650,,,,,
B65B35/58,C11475,C7650,,,,,
B65B37/00,C11475,C4181,C188709,,,,
B65B37/02,C11475,C4181,C188709,C7420,,,
B65B37/04,C11475,C4181,C188709,C16813,,,
B65B37/06,C11475,C4181,C188709,C13089,,,
B65B37/08,C11475,C4181,C188709,,,,
B65B37/10,C11475,C4181,C188709,,,,
B65B37/12,C11475,C4181,C188709,C3270,,,
B65B37/14,C11475,C4181,C188709,C12434,,,
B65B37/16,C11475,C4181,C188709,C14364,,,
B65B37/18,C11475,C4181,C188709,C14364,C17019,,
B65B37/20,C11475,C4181,C188709,C14364,,,
B65B39/00,C6246,C4164,C11481,,,,
B65B39/02,C6246,C4164,C11481,C6031,,,
B65B39/04,C6246,C4164,C11481,C623,,,
B65B39/06,C6246,C4164,C11481,C7865,,,
B65B39/08,C6246,C4164,C11481,C7865,,,
B65B39/10,C6246,C4164,C11481,C7865,C1559,,
B65B39/12,C6246,C4164,C11481,,,,
B65B39/14,C6246,C4164,C11481,,,,
B65B41/00,C11475,C11481,C4181,C4164,,,
B65B41/02,C11475,C11481,C4181,C4164,,,
B65B41/04,C11475,C11481,C4181,C4164,,,
B65B41/06,C11475,C11481,C4181,C4164,,,
B65B41/08,C11475,C11481,C4181,C4164,,,
B65B41/10,C11475,C11481,C4181,C4164,,,
B65B41/12,C11475,C11481,C4181,,,,
B65B41/14,C11475,C11481,C4181,,,,
B65B41/16,C11475,C11481,C4181,,,,
B65B41/18,C11475,C11481,C4181,,,,
B65B43/00,C11475,C7650,C4181,C4164,,,
B65B43/02,C11475,C14435,C1718,C11481,,,
B65B43/04,C11475,C14435,C1718,C11481,,,
B65B43/06,C11475,C14435,C1718,C11481,,,
B65B43/08,C11475,C14435,C4164,C11481,,,
B65B43/10,C11475,C14435,C4164,C11481,,,
B65B43/12,C11475,C4181,C4164,,,,
B65B43/14,C11475,C4181,C4164,,,,
B65B43/16,C11475,C4181,C4164,,,,
B65B43/18,C11475,C4181,C4164,,,,
B65B43/20,C11475,C4181,C4164,,,,
B65B43/22,C11475,C4181,C4164,,,,
B65B43/24,C3072,C7650,,,,,
B65B43/26,C11475,C4164,C7650,,,,
B65B43/28,C11475,C4164,C7650,C7865,,,
B65B43/30,C11475,C4164,C7650,C5828,,,
B65B43/32,C11475,C4164,C7650,C12742,,,
B65B43/34,C11475,C4164,C7650,C12742,,,
B65B43/36,C11475,C4164,C7650,C12742,,,
B65B43/38,C11475,C4164,C7650,C9326,,,
B65B43/39,C11475,C4164,C7650,C3841,,,
B65B43/40,C11475,C4164,C7650,C9326,,,
B65B43/41,C11475,C3073,C7650,,,,
B65B43/42,C11475,C4181,C7650,C4164,,,
B65B43/44,C11475,C4181,C7650,C4164,,,
B65B43/46,C11475,C4181,C7650,C4164,,,
B65B43/48,C11475,C4181,C7650,C4164,,,
B65B43/50,C11475,C4181,C7650,C4164,,,
B65B43/52,C11475,C4181,C7650,C4164,,,
B65B43/54,C6245,C7865,C4164,,,,
B65B43/56,C6245,C7865,C4164,,,,
B65B43/58,C6245,C7865,C4164,,,,
B65B43/59,C6245,C7865,C4164,,,,
B65B43/60,C6245,C7865,C4164,,,,
B65B43/62,C6245,C7865,C4164,,,,
B65B45/00,C17202,C7865,C11481,,,,
B65B47/00,C11481,C17202,C4164,C193332,,,
B65B47/02,C11481,C17202,C4164,C193332,C7726,,
B65B47/04,C11481,C17202,C4164,C193332,C12742,C12740,
B65B47/06,C11481,C17202,C4164,C193332,,,
B65B47/08,C11481,C17202,C4164,C193332,C12742,,
B65B47/10,C11481,C17202,C4164,C193332,C16685,,
B65B49/00,C11481,C17202,C5828,C11475,,,
B65B49/02,C11481,C17202,C5828,C11475,,,
B65B49/04,C11481,C17202,C5828,C11475,,,
B65B49/06,C11481,C17202,C5828,C11475,,,
B65B49/08,C11481,C17202,C5828,C11475,,,
B65B49/10,C11481,C17202,C5828,C11475,,,
B65B49/12,C11481,C17202,C5828,C11475,,,
B65B49/14,C11481,C17202,C5828,C11475,C4183,,
B65B49/16,C11481,C17202,C5828,C11475,C192834,,
B65B51/00,C11475,C14301,C3841,,,,
B65B51/02,C11475,C14301,C3841,C488,,,
B65B51/04,C11475,C14301,C3841,C3789,,,
B65B51/05,C11475,C14301,C3841,,,,
B65B51/06,C11475,C14301,C3841,C488,,,
B65B51/07,C11475,C14301,C3841,C14303,,,
B65B51/08,C11475,C14301,C3841,,,,
B65B51/09,C11475,C14301,C3841,C4874,,,
B65B51/10,C11475,C14301,C3841,,,,
B65B51/12,C11475,C14301,C3841,,,,
B65B51/14,C11475,C14301,C3841,,,,
B65B51/16,C11475,C14301,C3841,,,,
B65B51/18,C11475,C14301,C3841,,,,
B65B51/20,C11475,C14301,C3841,C12742,,,
B65B51/22,C11475,C14301,C3841,C6643,,,
B65B51/24,C11475,C14301,C3841,,,,
B65B51/26,C11475,C14301,C3841,C14303,,,
B65B51/28,C11475,C14301,C3841,,,,
B65B51/30,C11475,C14301,C3841,C7726,C12741,,
B65B51/32,C11475,C14301,C3841,C4198,,,
B65B53/00,C11475,C193014,C4164,,,,
B65B53/02,C11475,C193014,C4164,C7726,,,
B65B53/04,C11475,C193014,C4164,C9463,,,
B65B53/06,C11475,C193014,C4164,C6916,,,
B65B55/00,C11490,C12791,C11481,,,,
B65B55/02,C11490,C15194,,,,,
B65B55/04,C11481,C15194,C11475,,,,
B65B55/06,C11481,C15194,C11475,C7726,,,
B65B55/08,C11481,C15194,C11475,C8486,,,
B65B55/10,C11481,C15194,C11475,C6430,,,
B65B55/12,C15194,C11475,,,,,
B65B55/14,C15194,C11475,C7726,,,,
B65B55/16,C15194,C11475,C8486,C8485,,,
B65B55/18,C15194,C11475,C6430,,,,
B65B55/19,C15194,C11475,C11435,C11438,,,
B65B55/20,C11475,C11481,,,,,
B65B55/22,C11475,C11481,C9463,,,,
B65B55/24,C11490,C11481,C3778,,,,
B65B57/00,C1559,C13927,C14354,C11481,,,
B65B57/02,C1559,C13927,C14354,C11481,,,
B65B57/04,C1559,C13927,C14354,C11481,C4175,,
B65B57/06,C1559,C13927,C14354,C4175,,,
B65B57/08,C1559,C13927,C14354,C5828,C4175,,
B65B57/10,C1559,C13927,C14354,,,,
B65B57/12,C1559,C13927,C14354,C11481,C4175,,
B65B57/14,C1559,C13927,C14354,C4175,,,
B65B57/16,C1559,C13927,C14354,C5828,C4175,,
B65B57/18,C1559,C13927,C14354,,,,
B65B57/20,C1559,C14354,C4175,,,,
B65B59/00,C5828,C11490,,,,,
B65B59/02,C5828,,,,,,
B65B59/04,C5828,,,,,,
B65B61/00,C5828,C11481,,,,,
B65B61/02,C5828,C11481,C8956,,,,
B65B61/04,C5828,C4588,C11490,,,,
B65B61/06,C5828,C4588,,,,,
B65B61/08,C5828,C4588,,,,,
B65B61/10,C5828,C4588,C7706,,,,
B65B61/12,C5828,C4588,,,,,
B65B61/14,C5828,C11490,C14435,,,,
B65B61/16,C5828,C11490,C11267,,,,
B65B61/18,C5828,C11490,C11267,,,,
B65B61/20,C5828,C11490,,,,,
B65B61/22,C5828,C11490,C11481,,,,
B65B61/24,C5828,C11490,C14435,,,,
B65B61/26,C5828,C11490,C9866,,,,
B65B61/28,C5828,C11490,C5227,,,,
B65B63/00,C5828,,,,,,
B65B63/02,C5828,C193148,C4071,,,,
B65B63/04,C5828,C14435,,,,,
B65B63/06,C5828,C14435,,,,,
B65B63/08,C5828,C15793,C11475,,,,
B65B65/00,C5828,C11475,,,,,
B65B65/02,C5828,C11475,,,,,
B65B65/04,C5828,C11475,,,,,
B65B65/06,C5828,C11475,C6643,C11481,,,
B65B65/08,C5828,C11475,C14354,,,,
B65B67/00,C5828,C11475,C7865,,,,
B65B67/02,C5828,C11475,C4164,,,,
B65B67/04,C5828,C11475,C1718,,,,
B65B67/06,C5828,C3841,C1718,,,,
B65B67/08,C5828,C17202,,,,,
B65B67/10,C5828,C17202,,,,,
B65B67/12,C6246,C13923,C7865,C6245,,,
B65B69/00,C5828,,,,,,
B65D1/00,C4164,C11481,C14435,,,,
B65D1/02,C4164,C2311,C5228,,,,
B65D1/04,C4164,C2311,,,,,
B65D1/06,C4164,C2311,C188849,,,,
B65D1/08,C4164,C2311,C5227,,,,
B65D1/09,C4164,,,,,,
B65D1/10,C4164,C8633,,,,,
B65D1/12,C4164,,,,,,
B65D1/14,C4164,C14434,,,,,
B65D1/16,C4164,C14434,,,,,
B65D1/18,C4164,C14434,,,,,
B65D1/20,C4164,C11267,,,,,
B65D1/22,C4164,C2335,,,,,
B65D1/24,C4164,C2335,,,,,
B65D1/26,C4164,C16003,,,,,
B65D1/28,C4164,C16003,C9121,,,,
B65D1/30,C4164,C10613,,,,,
B65D1/32,C4164,C6387,C4874,,,,
B65D1/34,C4164,C16308,,,,,
B65D1/36,C4164,C10558,,,,,
B65D1/38,C4164,C1812,,,,,
B65D1/40,C4164,,,,,,
B65D1/42,C4164,C15268,,,,,
B65D1/44,C4164,C14434,,,,,
B65D1/46,C4164,C3841,C15268,,,,
B65D1/48,C4164,C15268,C11481,,,,
